Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,SE_A14006_001,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_A14008_001,SE_A14010_001,SE_A14011_001,SE_A14012_001,SE_A14013_001,SE_A14014_001,SE_A14014_002,SE_A14014_003,SE_A14014_004,SE_A14014_005,SE_A14014_006,SE_A14014_007,SE_A15001_001,SE_A15001_002,SE_A15001_003,SE_A15001_004,SE_A15001_005,SE_A15001_006,SE_A15001_007,SE_A15001_008,SE_A15001_009,SE_A15001_010,SE_A15001_011,SE_A15001_012,SE_A15001_013,SE_A15001_014,SE_A15001_015,SE_A15001_016,SE_A15001_017,SE_A15001_018,SE_A14015_001,SE_A14015_002,SE_A14015_003,SE_A10011_001,SE_A10011_002,SE_A10011_003,SE_A10019_001,SE_A10019_002,SE_A10019_003,SE_A10016_001,SE_A10016_002,SE_A10016_003,SE_A10012_001,SE_A10012_002,SE_A10012_003,SE_A10017_001,SE_A10017_002,SE_A10017_003,SE_A10018_001,SE_A10018_002,SE_A10018_003,SE_A10014_001,SE_A10014_002,SE_A10014_003,SE_A10015_001,SE_A10015_002,SE_A10015_003,SE_A10013_001,SE_A10013_002,SE_A10013_003,SE_A14024_001,SE_A14024A_001,SE_A14024B_001,SE_A14024C_001,SE_A14024D_001,SE_A14024E_001,SE_A14024F_001,SE_A14024G_001,SE_A14024H_001,SE_A14024I_001
"36047042200","Census Tract 422","Census Tract 422, Kings County, New York","ny","140","00","ACSSF","0004853",,,,,"36","047",,,,"042200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047042200",,,"227280","0",3586,3586,40864.56,0.0877533023319027,1061,24,53,25,107,75,50,64,77,0,43,89,182,44,53,83,92,61042,61042,54219,,,61500,,,,72917,50536,95922.9971724788,61292,101938.843930636,,61543.3673469388,24839,30446,49271,15781,21563,33618,10417,31595,13261,31455,33929,32286,45714,36006,14946,45848,45398,,51058,25313,8708,18750,22386,35938,31563,61042,,61792,1061,904,157,1061,867,194,1061,116,945,1061,177,884,1061,252,809,1061,104,957,1061,36,1025,1061,107,954,1061,122,939,29048,32098,48252,26948,22351,,10676,22058,16409,33959
"36047042300","Census Tract 423","Census Tract 423, Kings County, New York","ny","140","00","ACSSF","0004854",,,,,"36","047",,,,"042300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047042300",,,"182229","0",4222,4222,60006.53,0.0703590132463934,1366,130,69,79,49,47,34,35,26,45,119,122,229,151,87,109,35,67262,67262,75781,,,81310,,47188,,46771,100694,74697.5109809663,55054,66613.2730015083,76208,79247.9374110953,26966,36683,43239,28750,17323,37401,12485,38656,21250,35216,44813,47813,63816,45991,30441,45375,50907,51364,63947,27259,14271,25213,41333,41875,,67262,49167,68929,1366,1206,160,1366,1121,245,1366,311,1055,1366,155,1211,1366,95,1271,1366,119,1247,1366,19,1347,1366,36,1330,1366,80,1286,25983,34584,23735,,24438,,12944,73818,16128,45820
"36047042400","Census Tract 424","Census Tract 424, Kings County, New York","ny","140","00","ACSSF","0004855",,,,,"36","047",,,,"042400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047042400",,,"161032","0",3641,3641,58560.7,0.062174805443114,1231,82,106,46,83,10,35,104,59,86,89,120,42,122,70,126,51,50281,50281,54309,,,60000,,40357,,48558,53092,73878.2290820471,72426,87535.5871886121,20581,34652.3195876289,22973,26628,50791,14818,21586,36500,13000,31667,21445,22290,55200,50063,62500,40066,21676,25793,56050,52000,,29375,21224,20583,,46708,61786,50281,110781,40854,1231,990,241,1231,960,271,1231,173,1058,1231,142,1089,1231,331,900,1231,84,1147,1231,53,1178,1231,173,1058,1231,66,1165,25216,32690,,,23289,,8810,5031,11215,34009
"36047042500","Census Tract 425","Census Tract 425, Kings County, New York","ny","140","00","ACSSF","0004856",,,,,"36","047",,,,"042500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047042500",,,"167840","0",3104,3104,47898.73,0.0648033890504512,1112,39,33,8,41,20,115,40,22,75,58,99,143,87,160,84,88,75938,75938,84155,,,,,,73007,49023,104318,93368.2553956835,52262,71117.1280276817,113611,116591.38576779,40423,50696,53328,22056,32526,38571,,42055,,34240,48107,53988,55139,52088,,36167,52702,62634,,35281,,32534,30368,47500,54750,75938,,75391,1112,1065,47,1112,1043,69,1112,172,940,1112,125,987,1112,58,1054,1112,39,1073,1112,29,1083,1112,19,1093,1112,107,1005,34123,43861,21887,,40413,,24902,20488,20916,58294
"36047042600","Census Tract 426","Census Tract 426, Kings County, New York","ny","140","00","ACSSF","0004857",,,,,"36","047",,,,"042600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047042600",,,"170007","0",4282,4282,65234.54,0.0656400724636562,1513,161,112,96,162,52,92,20,69,26,104,87,211,150,63,64,44,44632,44632,44730,,,55913,,28700,,22012,50938,62414.606741573,52188,63300.7867132867,22721,44668.5636856369,20071,23955,41071,11424,15963,36646,9284,27195,21890,19239,30750,41845,43778,33902,24479,30278,,54118,,25662,20819,13750,32375,36677,43333,44632,89875,34063,1513,1224,289,1513,1139,374,1513,241,1272,1513,204,1309,1513,381,1132,1513,188,1325,1513,70,1443,1513,112,1401,1513,92,1421,22408,25460,19910,,22666,,13691,18355,13271,26600
"36047042700","Census Tract 427","Census Tract 427, Kings County, New York","ny","140","00","ACSSF","0004858",,,,,"36","047",,,,"042700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047042700",,,"148265","0",5064,5064,88461.2,0.0572454389750068,1784,197,161,78,55,103,73,28,70,65,116,92,251,174,96,97,128,55950,55950,69861,,,78992,,41500,,30684,99000,74384.9215246637,31216,54768.75,82714,87642.0454545455,31020,37289,44865,17083,22372,51150,11947,42641,15797,41350,45036,55129,52870,43380,16268,43951,45089,59563,52639,37900,13917,17159,42500,51500,65568,55950,151635,51597,1784,1445,339,1784,1445,339,1784,178,1606,1784,148,1636,1784,224,1560,1784,142,1642,1784,107,1677,1784,112,1672,1784,82,1702,26885,34298,21822,,36511,,12362,36356,14851,50704
"36047042800","Census Tract 428","Census Tract 428, Kings County, New York","ny","140","00","ACSSF","0004859",,,,,"36","047",,,,"042800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047042800",,,"164705","0",3879,3879,60997.32,0.0635929587318551,1503,147,111,85,24,88,82,45,58,71,78,180,101,115,104,123,91,53603,53603,45298,,,54167,,,,71563,42256,78560.6121091151,65500,86936.6336633663,38702,58180.9330628803,26444,25776,41136,9718,27112,55994,12298,36033,20889,24830,35852,43468,61985,34669,20862,33819,38750,40417,,37889,20938,,31369,44073,71250,53603,89395,39839,1503,1101,402,1503,1006,497,1503,280,1223,1503,242,1261,1503,405,1098,1503,253,1250,1503,79,1424,1503,206,1297,1503,99,1404,30428,33835,45469,,23564,,25480,39510,25174,34330
"36047042900","Census Tract 429","Census Tract 429, Kings County, New York","ny","140","00","ACSSF","0004860",,,,,"36","047",,,,"042900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047042900",,,"168134","0",5326,5326,82043.34,0.0649169030898985,1777,209,79,80,100,158,97,38,48,95,73,121,244,101,62,161,111,49099,49099,83125,45580,,82050,,27346,53000,29104,116838,73180.75407991,34808,52713.1632653061,78281,94706.9008782936,26719,32027,36786,13631,21545,42083,12113,34490,21806,26278,35625,53125,63295,36474,24432,35809,47829,53571,,29655,19271,15833,31667,52384,63409,49099,116528,47067,1777,1562,215,1777,1494,283,1777,255,1522,1777,224,1553,1777,207,1570,1777,162,1615,1777,130,1647,1777,35,1742,1777,110,1667,25232,36635,35328,,34257,,11346,13780,12818,52853
"36047043000","Census Tract 430","Census Tract 430, Kings County, New York","ny","140","00","ACSSF","0004861",,,,,"36","047",,,,"043000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047043000",,,"160029","0",3492,3492,56516.25,0.0617875449615983,1229,94,81,158,50,95,54,116,56,63,78,109,167,40,18,31,19,36910,36910,43568,,,36370,,,,43185,42344,50931.9772172498,47983,59878.2305005821,17127,25121.6216216216,16833,19238,35616,10600,14955,45078,10777,27462,18750,17902,37264,36406,,25694,20357,19330,37230,,90833,30766,17356,16019,37656,44205,,36910,93152,34271,1229,985,244,1229,886,343,1229,170,1059,1229,108,1121,1229,296,933,1229,157,1072,1229,40,1189,1229,82,1147,1229,10,1219,18114,20507,,,16096,,16437,,13147,21957
"36047043100","Census Tract 431","Census Tract 431, Kings County, New York","ny","140","00","ACSSF","0004862",,,,,"36","047",,,,"043100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047043100",,,"168208","0",4936,4936,76002.22,0.0649454746508478,1699,93,183,45,117,33,99,52,59,66,134,147,278,122,158,82,31,56875,56875,73716,22471,,76420,,32781,,35677,76932,70131.3125367863,34185,47476.8667642753,72583,80616.5354330709,30378,31306,43438,16466,27188,36746,12276,35714,20673,28125,39402,45959,71471,36836,26806,27344,51139,50789,71875,33750,17406,33269,26125,42297,61786,56875,,56984,1699,1463,236,1699,1428,271,1699,204,1495,1699,223,1476,1699,273,1426,1699,157,1542,1699,24,1675,1699,97,1602,1699,58,1641,24591,30408,12275,18062,27055,,16273,18033,15058,47461
"36047043200","Census Tract 432","Census Tract 432, Kings County, New York","ny","140","00","ACSSF","0004863",,,,,"36","047",,,,"043200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047043200",,,"148819","0",4323,4323,75235.81,0.0574593395799517,1480,102,96,81,106,14,36,123,63,36,147,173,134,164,68,73,64,54943,54943,51375,,,71161,,72969,,,51469,69151.2837837838,62409,79599.6233521657,24712,39163.1578947368,24274,26671,48693,14444,20189,42222,10268,35881,21637,32041,,52500,54620,37917,24250,31615,60662,48333,54698,34444,19393,32450,12639,58929,54485,54943,95096,44219,1480,1193,287,1480,1131,349,1480,102,1378,1480,197,1283,1480,374,1106,1480,165,1315,1480,78,1402,1480,111,1369,1480,93,1387,23974,26610,,,23069,,16159,27952,17451,27588
"36047043300","Census Tract 433","Census Tract 433, Kings County, New York","ny","140","00","ACSSF","0004864",,,,,"36","047",,,,"043300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047043300",,,"168245","0",4014,4014,61792.1,0.0649597604313225,1388,296,113,98,135,61,63,83,52,33,74,100,105,69,64,16,26,27955,27955,,37634,,,,24198,,25425,102639,45685.6628242075,30907,42788.5790172643,24102,47131.3385826772,22228,24931,37299,9941,19497,37500,10396,31221,21421,31667,32857,37321,65054,31023,21986,31111,27619,43409,66196,31424,19018,37619,43000,31287,,27955,,26950,1388,952,436,1388,931,457,1388,72,1316,1388,29,1359,1388,350,1038,1388,265,1123,1388,52,1336,1388,134,1254,1388,9,1379,16435,22650,18173,11455,20265,,11180,4456,13184,53064
"36047043400","Census Tract 434","Census Tract 434, Kings County, New York","ny","140","00","ACSSF","0004865",,,,,"36","047",,,,"043400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047043400",,,"139658","0",3389,3389,62849.74,0.0539222575548613,1243,62,135,63,78,100,34,72,69,39,134,117,126,24,28,63,99,45708,45708,43836,10673,,59844,,,,60739,43362,74491.3113435237,45694,72450.9229098806,45714,77974.2236024845,21504,21368,54083,9282,21709,47847,9359,32154,16932,22765,26198,36922,64028,28194,17500,,25365,37163,87875,35610,,24432,34318,36768,54375,45708,75313,36434,1243,1031,212,1243,1010,233,1243,94,1149,1243,147,1096,1243,201,1042,1243,157,1086,1243,7,1236,1243,66,1177,1243,27,1216,27684,28406,15483,,28146,,,,24616,28968
"36047043500","Census Tract 435","Census Tract 435, Kings County, New York","ny","140","00","ACSSF","0004866",,,,,"36","047",,,,"043500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047043500",,,"168158","0",4912,4912,75655.16,0.0649261695420983,1477,130,101,49,81,63,25,45,64,110,64,133,196,123,117,119,57,62813,62813,76552,42661,,,,49846,,49298,121625,75894.5836154367,49418,70988.9320388349,56917,74553.6912751678,25625,25542,34413,11745,25793,41571,10611,32500,18663,33636,28194,36592,74352,26004,18766,27148,29028,37000,,38068,18315,53063,,36446,67143,62813,87500,51827,1477,1241,236,1477,1194,283,1477,119,1358,1477,169,1308,1477,307,1170,1477,108,1369,1477,23,1454,1477,135,1342,1477,125,1352,23722,27303,25229,,45052,,18473,40452,18953,37554
"36047043600","Census Tract 436","Census Tract 436, Kings County, New York","ny","140","00","ACSSF","0004867",,,,,"36","047",,,,"043600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047043600",,,"137521","0",4678,4678,88102.65,0.053097157206906,1557,114,128,121,89,84,50,69,44,28,124,155,183,112,78,161,17,57163,57163,55529,,,50302,,152962,,,59048,66413.8728323699,62313,73920.4678362573,22768,37147.7777777778,22148,25591,46512,11170,20827,39674,12010,31524,21769,18333,35592,40461,40303,32204,,19345,45521,50313,39318,31184,20353,,35373,39435,40530,57163,82778,42875,1557,1224,333,1557,1188,369,1557,145,1412,1557,256,1301,1557,410,1147,1557,146,1411,1557,95,1462,1557,139,1418,1557,50,1507,22456,23459,32496,,18421,,29620,18683,18356,25663
"36047043700","Census Tract 437","Census Tract 437, Kings County, New York","ny","140","00","ACSSF","0004868",,,,,"36","047",,,,"043700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047043700",,,"168127","0",5795,5795,89271.69,0.0649142003746735,1820,100,131,54,157,56,51,8,150,74,152,253,112,129,147,142,104,58083,58083,75272,47227,,,,,140833,53750,111111,75882.1428571429,61500,70516.9087136929,52653,75237.3831775701,28831,31302,40601,12313,25470,36822,12711,35766,22269,22258,40244,41199,52083,40000,30868,20677,45691,37569,53269,31395,16875,24632,30901,48542,50962,58083,75714,54898,1820,1546,274,1820,1506,314,1820,235,1585,1820,177,1643,1820,309,1511,1820,138,1682,1820,141,1679,1820,121,1699,1820,96,1724,24674,32401,19878,,19762,,16735,35668,17198,46885
"36047043800","Census Tract 438","Census Tract 438, Kings County, New York","ny","140","00","ACSSF","0004869",,,,,"36","047",,,,"043800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047043800",,,"156072","0",2716,2716,45071.55,0.0602597386551598,961,89,137,49,67,32,54,55,24,19,100,78,69,44,32,43,69,39554,39554,39286,59196,,57734,,21331,,,38125,66185.3277835588,55000,76126.3322884013,21141,44739.0092879257,23548,31645,46970,16654,20450,37109,11319,32739,18594,24600,23594,48750,53813,40714,16023,40667,30417,56591,,26157,,21200,18889,41250,53583,39554,75938,33900,961,767,194,961,747,214,961,112,849,961,137,824,961,225,736,961,123,838,961,29,932,961,67,894,961,24,937,23595,25270,29327,,22752,,8365,16036,13554,24979
"36047043900","Census Tract 439","Census Tract 439, Kings County, New York","ny","140","00","ACSSF","0004870",,,,,"36","047",,,,"043900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047043900",,,"200003","0",3706,3706,47991.76,0.0772215933046794,1290,122,86,140,146,0,88,57,12,43,35,82,202,71,77,80,49,41250,41250,45481,24948,,119130,,,,38704,,66580.0775193798,33424,55066.3414634146,67344,70482.1276595745,21517,20979,37404,13152,22583,45769,12425,35656,16958,34878,,53654,82727,34028,16917,35813,87039,46250,,39310,,,21301,58950,82803,41250,117823,34891,1290,996,294,1290,964,326,1290,114,1176,1290,92,1198,1290,284,1006,1290,113,1177,1290,153,1137,1290,171,1119,1290,65,1225,23925,26307,24052,,48491,,21613,8212,21556,44499
"36047044000","Census Tract 440","Census Tract 440, Kings County, New York","ny","140","00","ACSSF","0004871",,,,,"36","047",,,,"044000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047044000",,,"201542","0",2862,2862,36779.16,0.0778158045519902,887,97,75,51,54,49,25,25,44,24,63,61,78,52,35,49,105,49688,49688,57593,,,20500,,42857,,29722,63355,85644.0811724915,75750,111500.798722045,18466,22920.30651341,27808,31356,65313,18798,21544,67109,13125,39615,28333,22137,57232,52857,66719,45313,29583,28472,73250,,,32500,,15714,24583,38750,66172,49688,94464,34375,887,635,252,887,552,335,887,168,719,887,160,727,887,271,616,887,55,832,887,29,858,887,112,775,887,32,855,26814,28686,37489,,8046,,8458,4233,9596,30078
"36047044100","Census Tract 441","Census Tract 441, Kings County, New York","ny","140","00","ACSSF","0004872",,,,,"36","047",,,,"044100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047044100",,,"142020","0",5094,5094,92898.17,0.0548342308921895,1891,176,175,114,104,73,151,81,59,71,123,140,186,116,124,154,44,47641,47641,53780,80469,,39135,,31745,28500,35956,79861,64168.9053410894,40000,55409.4845360825,46528,65869.1639522258,25252,31048,34817,13438,21296,33750,15904,32072,18085,26625,31262,47159,63306,33571,19516,31477,38750,49844,63667,30689,14417,21339,25820,40684,54188,47641,90208,41801,1891,1553,338,1891,1474,417,1891,248,1643,1891,144,1747,1891,321,1570,1891,130,1761,1891,93,1798,1891,42,1849,1891,114,1777,24056,25805,27340,,22003,,21082,10593,19677,42224
"36047044200","Census Tract 442","Census Tract 442, Kings County, New York","ny","140","00","ACSSF","0004873",,,,,"36","047",,,,"044200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047044200",,,"182832","0",2950,2950,41789.54,0.0705918328579129,885,49,16,43,64,43,42,12,23,34,5,124,42,82,38,51,217,74306,74306,73889,,,,,,,,74278,144364.745762712,100947,173659.30408472,22024,51018.3035714286,39167,61552,97639,33281,28611,51411,16920,51992,35703,21000,32226,63095,109792,86094,,,,91645,157689,35809,,19632,30645,46125,66250,74306,138203,37917,885,670,215,885,631,254,885,82,803,885,342,543,885,321,564,885,16,869,885,0,885,885,125,760,885,55,830,43176,44213,,,,,,,,44377
"36047044300","Census Tract 443","Census Tract 443, Kings County, New York","ny","140","00","ACSSF","0004874",,,,,"36","047",,,,"044300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047044300",,,"167769","0",5014,5014,77405.24,0.0647759757960269,1953,223,159,144,134,38,60,115,79,50,121,172,127,251,105,88,87,47356,47356,70610,,,59268,,24909,,36667,71125,73302.6625704045,53071,63546.5583173996,41519,83473.2083792723,27460,33822,40327,20428,18482,41458,11859,36904,22270,30435,33271,54442,50465,39229,32143,33571,41091,61594,52262,28750,14453,18017,18750,51750,37500,47356,87386,41827,1953,1578,375,1953,1534,419,1953,218,1735,1953,163,1790,1953,337,1616,1953,146,1807,1953,95,1858,1953,63,1890,1953,43,1910,28925,38692,17171,,26656,,20961,17730,18318,56188
"36047044400","Census Tract 444","Census Tract 444, Kings County, New York","ny","140","00","ACSSF","0004875",,,,,"36","047",,,,"044400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047044400",,,"174544","0",3310,3310,49115.75,0.0673918180315893,1194,92,102,55,59,99,75,29,76,51,67,115,134,120,46,8,66,47616,47616,48198,,,17500,,43884,,43259,48605,79638.0234505863,50556,100607.804232804,,41990.8675799087,27269,33346,53750,15694,21667,51053,11538,38421,36324,29583,23594,68835,52841,43005,72551,32024,33378,69698,62639,35139,,,21448,,52727,47616,51071,40700,1194,894,300,1194,862,332,1194,116,1078,1194,240,954,1194,340,854,1194,148,1046,1194,7,1187,1194,106,1088,1194,62,1132,28836,29388,,,5915,,20699,,20684,30001
"36047044500","Census Tract 445","Census Tract 445, Kings County, New York","ny","140","00","ACSSF","0004876",,,,,"36","047",,,,"044500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047044500",,,"169739","0",4796,4796,73180.48,0.0655365970807587,1662,50,63,46,83,143,17,43,175,60,107,251,148,264,77,105,30,61341,61341,61477,,,84605,,44891,67938,49348,67132,76470.6377858002,44336,70904.3646944714,66985,75229.9524564184,30585,32489,37183,14792,22813,51118,10790,36854,21111,28917,35727,54327,54932,36997,28750,35893,36500,61534,77222,36574,,20250,,52852,54196,61341,69000,60701,1662,1492,170,1662,1418,244,1662,301,1361,1662,191,1471,1662,328,1334,1662,129,1533,1662,37,1625,1662,162,1500,1662,64,1598,27228,33702,22692,,55943,,16055,22651,17350,42316
"36047044600","Census Tract 446","Census Tract 446, Kings County, New York","ny","140","00","ACSSF","0004877",,,,,"36","047",,,,"044600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047044600",,,"141398","0",2171,2171,39766.22,0.0545940753393452,634,7,63,24,61,5,48,20,24,22,38,52,66,53,52,50,49,62083,62083,47115,,,66250,,,,,50625,89918.927444795,67589,99570.3777335984,38906,40248.8549618321,25068,28719,57273,13320,17401,50556,12750,30691,13458,21319,46985,61429,79405,30573,12750,21597,54405,69531,78571,30893,16012,20764,,52292,91458,62083,108750,46923,634,580,54,634,553,81,634,81,553,634,156,478,634,160,474,634,54,580,634,0,634,634,70,564,634,27,607,26532,25164,,,30605,,18540,,20077,25728
"36047044700","Census Tract 447","Census Tract 447, Kings County, New York","ny","140","00","ACSSF","0004878",,,,,"36","047",,,,"044700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047044700",,,"162809","0",2378,2378,37829.55,0.0628609090080726,782,50,78,56,19,94,31,20,46,52,44,56,38,18,39,99,42,44688,44688,54620,,,,,,46250,25893,86042,70360.358056266,33571,53989.1891891892,53194,81349.7572815534,22013,32679,51164,13111,13031,47448,8895,37201,13821,28750,32946,50682,68611,41707,25847,40284,35000,58250,68819,24554,12854,20568,13295,47813,,44688,48542,42865,782,674,108,782,653,129,782,130,652,782,82,700,782,80,702,782,106,676,782,27,755,782,42,740,782,14,768,25551,36790,12118,,32167,,16113,15090,13876,58840
"36047044800","Census Tract 448","Census Tract 448, Kings County, New York","ny","140","00","ACSSF","0004879",,,,,"36","047",,,,"044800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047044800",,,"226807","0",1965,1965,22439.02,0.0875706760031321,704,57,45,54,41,57,0,12,0,38,49,63,69,39,53,41,86,59773,59773,61613,,,,,,,,61895,100008.238636364,73393,134175.959079284,52898,54400.9584664537,27105,40227,81042,14922,23333,59671,12336,41797,36250,,40163,57458,62708,53710,40417,,40962,82833,,35000,,11250,,45250,75833,59773,96818,26333,704,544,160,704,525,179,704,95,609,704,129,575,704,218,486,704,95,609,704,13,691,704,120,584,704,75,629,36034,41294,,,20929,,2685,27248,18106,41295
"36047044900","Census Tract 449","Census Tract 449, Kings County, New York","ny","140","00","ACSSF","0004880",,,,,"36","047",,,,"044900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047044900",,,"2143293","175743",3237,3237,3911.64,0.827530088942497,1170,306,107,76,144,35,52,14,18,25,81,59,68,109,56,5,15,21667,21667,63594,20442,,,,11389,125486,20225,85865,42935.8974358974,21146,37695.625,37500,53921.0810810811,17075,30513,65083,9635,14020,30921,10072,31589,18536,31667,26283,49063,39107,46250,,31979,,49674,64464,21759,18214,31250,25444,39554,33646,21667,102083,21050,1170,806,364,1170,724,446,1170,165,1005,1170,39,1131,1170,237,933,1170,212,958,1170,12,1158,1170,16,1154,1170,64,1106,16596,32058,6781,,6724,,11068,48702,12993,39157
"36047045000","Census Tract 450","Census Tract 450, Kings County, New York","ny","140","00","ACSSF","0004881",,,,,"36","047",,,,"045000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047045000",,,"218440","0",537,537,6367.074,0.0843401591049843,138,8,17,5,4,16,3,8,0,3,17,4,0,0,17,0,36,54063,54063,54844,,,,,,,,54063,132297.826086957,,155612.121212121,,73115.3846153846,25096,,108611,,22404,100962,17417,,,20865,24688,,109135,,,,,76250,146354,22404,,20865,,16250,101346,54063,,,138,123,15,138,118,20,138,26,112,138,40,98,138,45,93,138,11,127,138,6,132,138,12,126,138,8,130,33694,34642,,,,,,,,34598
"36047045200","Census Tract 452","Census Tract 452, Kings County, New York","ny","140","00","ACSSF","0004882",,,,,"36","047",,,,"045200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047045200",,,"186316","0",2658,2658,36948.99,0.0719370128355807,839,65,56,27,31,38,24,23,18,28,79,66,74,133,49,31,97,64950,64950,65625,,,,,,,,67083,95788.557806913,81286,105781.446540881,24464,59224.6305418719,37906,53899,59231,32292,26707,52321,20642,48547,2499,31875,44464,52961,62045,54763,,36250,49375,64438,94792,31647,,29375,29792,27120,41458,64950,80948,37708,839,675,164,839,648,191,839,87,752,839,236,603,839,258,581,839,24,815,839,36,803,839,74,765,839,16,823,30223,30784,,,11906,,,,6852,30753
"36047045300","Census Tract 453","Census Tract 453, Kings County, New York","ny","140","00","ACSSF","0004883",,,,,"36","047",,,,"045300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047045300",,,"319530","0",2482,2482,20118.14,0.123371227974801,695,43,54,13,89,29,0,32,44,4,44,26,100,42,73,73,29,57137,57137,82917,,,,,38657,21528,41250,87778,82897.1223021583,38981,58604.1666666667,81339,86878.8863109049,20540,19367,40938,10497,27875,44737,11250,24167,8447,20075,32000,55403,62500,21531,8371,21050,30250,102625,61500,33289,,17880,33421,48359,63452,57137,,56976,695,661,34,695,640,55,695,149,546,695,80,615,695,58,637,695,0,695,695,13,682,695,0,695,695,27,668,27004,38155,11998,,25458,,23616,12258,20111,48705
